Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos,departamento_normalizado,ciudad_normalizado,DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,TOPE DONACIONES,Indice_Gastos,Indice_Donaciones,Indice_Cumplimiento_Total
jhon_leivinson_cruz_aguilar,Alcaldia_fun,M,Chocó,Medio San Juan,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",2.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,choco,medio san juan,CHOCO,MEDIO SAN JUAN,7718.0,144319596.0,1.0,NO,14431959.600000001,0.0013858131919936916,0.04157439575981074,0.021480104475902217
jhon_manuel_pavi_ul,Alcaldia_fun,M,Cauca,Toribio,Coalicion Politica,PARTIDO DE LA U Y PARTIDO LIBERAL COLOMBIANO,3.0,3000000.0,0.0,0.0,17748810.0,0.0,0.0,0.0,0.0,0.0,0.0,20748810.0,0.14458660520772035,0.0,0.0,0.8554133947922796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20748810.0,0.0,0.0,0.0,0.0,0.0,0.0,20748810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cauca,toribio,CAUCA,TORIBIO,20747.0,144319596.0,1.0,NO,14431959.600000001,0.14376987308085315,0.0,0.07188493654042657
jhon_mario_berrio_soto,Alcaldia_fun,M,Córdoba,Buenavista,Coalicion Politica,COALICION POLITICA Y PROGRAMATICA,6.0,0.0,2800000.0,33200000.0,0.0,18000000.0,0.0,31500000.0,0.0,0.0,0.0,85500000.0,0.0,0.03274853801169591,0.3883040935672515,0.0,0.21052631578947367,0.0,0.3684210526315789,0.0,0.0,0.0,4.0,40000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,75000000.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,cordoba,buenavista,CORDOBA,BUENAVISTA,18786.0,144319596.0,1.0,NO,14431959.600000001,0.5924351395773031,2.42517308598896,1.5088041127831315
jhon_mario_cardenas_gomez,Alcaldia_fun,M,Tolima,Ambalema,Coalicion Politica,TODOS UNIDOS POR AMBALEMA,13.0,3000000.0,133100.0,0.0,0.0,0.0,0.0,1966900.0,3100000.0,0.0,0.0,8200000.0,0.36585365853658536,0.01623170731707317,0.0,0.0,0.0,0.0,0.23986585365853658,0.3780487804878049,0.0,0.0,2.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tolima,ambalema,TOLIMA,AMBALEMA,6714.0,144319596.0,1.0,NO,14431959.600000001,0.056818340871741355,0.0,0.028409170435870677
jhon_mario_lievano_fernandez,Alcaldia_fun,M,Quindío,Circasia,Coalicion Politica,POR UNA CIRCASIA LIBRE E INNOVADORA,26.0,1032309.0,9620000.0,40626850.0,0.0,13538996.0,0.0,4480000.0,3264260.0,115730.0,0.0,72678145.0,0.01420384353508197,0.13236441298825113,0.5589967933276228,0.0,0.1862870330551227,0.0,0.06164163931261592,0.044913914630044564,0.0015923631512609465,0.0,4.0,70450000.0,100000.0,0.0,0.0,0.0,0.0,0.0,70550000.0,0.9985825655563431,0.001417434443656981,0.0,0.0,0.0,0.0,0.0,quindio,circasia,QUINDIO,CIRCASIA,24481.0,144319596.0,1.0,NO,14431959.600000001,0.5035916605531517,0.006929065959968457,0.2552603632565601
jhon_steban_aristizabal_rendon,Alcaldia_fun,M,Quindío,Buenavista,Coalicion Politica,ES EL MOMENTO DE LA GENTE,40.0,8400000.0,11340000.0,770000.0,9250000.0,6300000.0,0.0,8000000.0,8610000.0,0.0,1488668.0,54158668.0,0.15509982631035166,0.20938476551897472,0.014217484078448901,0.17079445159175627,0.11632486973276374,0.0,0.147714120295573,0.15897732196811043,0.0,0.02748716050402126,2.0,51158668.0,0.0,0.0,0.0,0.0,0.0,0.0,51158668.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,quindio,buenavista,QUINDIO,BUENAVISTA,2788.0,144319596.0,1.0,NO,14431959.600000001,0.375268982876033,0.0,0.1876344914380165
jhon_steven_garcia_alvarez,Alcaldia_fun,M,Risaralda,Santa Rosa de Cabal,Coalicion Politica,COALICION PARTIDO DE LA U - PARTIDO CENTRO DEMOCRATICO - PARTIDO CONSERVADOR,4.0,1500000.0,0.0,0.0,10563000.0,0.0,0.0,3600000.0,15536998.0,0.0,0.0,31199998.0,0.04807692615877732,0.0,0.0,0.33855771401010987,0.0,0.0,0.11538462278106557,0.49798073705004725,0.0,0.0,3.0,30000000.0,21494000.0,0.0,0.0,0.0,0.0,0.0,51494000.0,0.5825921466578631,0.4174078533421369,0.0,0.0,0.0,0.0,0.0,risaralda,santa rosa de cabal,RISARALDA,SANTA ROSA DE CABAL,67011.0,824683400.0,1.0,SI,82468340.0,0.03783269797839995,0.26063335335717924,0.1492330256677896
jhon_wilmer_beltran_peña,Alcaldia_fun,M,Meta,Mapiripán,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,9.0,4119917.0,0.0,10315000.0,0.0,0.0,0.0,2100000.0,12320000.0,0.0,0.0,28854917.0,0.14278041416650064,0.0,0.35747806864251247,0.0,0.0,0.0,0.07277789085305635,0.42696362633793056,0.0,0.0,9.0,22635000.0,7406584.0,0.0,0.0,0.0,0.0,0.0,30041584.0,0.7534556100637037,0.2465443899362963,0.0,0.0,0.0,0.0,0.0,meta,mapiripan,META,MAPIRIPAN,5828.0,144319596.0,1.0,NO,14431959.600000001,0.19993762316241517,0.5132070907404701,0.3565723569514426
jhon_wilmer_correa,Alcaldia_fun,M,Huila,Altamira,Agrupacion Politica,MOVIMIENTO POLITICO COLOMBIA HUMANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,huila,altamira,HUILA,ALTAMIRA,3546.0,144319596.0,1.0,NO,14431959.600000001,0.0006929065959968458,0.0,0.0003464532979984229
jhon_yenifer_de_jesus_gonzalez_osorio,Alcaldia_fun,M,Cundinamarca,Soacha,Agrupacion Politica,NUEVA FUERZA DEMOCRATICA,11.0,25740000.0,0.0,1800000.0,0.0,3200000.0,0.0,4000000.0,8470000.0,0.0,0.0,43210000.0,0.5956954408701689,0.0,0.04165702383707475,0.0,0.07405693126591067,0.0,0.09257116408238833,0.1960194399444573,0.0,0.0,3.0,33400000.0,14900000.0,0.0,0.0,0.0,0.0,0.0,48300000.0,0.6915113871635611,0.3084886128364389,0.0,0.0,0.0,0.0,0.0,cundinamarca,soacha,CUNDINAMARCA,SOACHA,312227.0,1862410015.0,1.0,SI,186241001.5,0.023201120941137122,0.08000386531426594,0.05160249312770153
jhonar_alexander_mosquera_murillo,Alcaldia_fun,M,Chocó,Istmina,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,12.0,13000000.0,0.0,41219600.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,57219600.0,0.22719487727981322,0.0,0.7203755356556145,0.0,0.0,0.0,0.05242958706457228,0.0,0.0,0.0,2.0,50219600.0,0.0,0.0,0.0,0.0,0.0,0.0,50219600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,choco,istmina,CHOCO,ISTMINA,23358.0,144319596.0,1.0,NO,14431959.600000001,0.39647838260301116,0.0,0.19823919130150558
jhonatan_alexander_vera_mora,Alcaldia_fun,M,Cundinamarca,Pulí,Coalicion Politica,PARTIDO LIBERAL COLOMBIANO- CAMBIO RADICAL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,12500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,puli,CUNDINAMARCA,PULI,2848.0,144319596.0,1.0,NO,14431959.600000001,0.08661332449960572,0.8661332449960572,0.4763732847478314
jhonatan_ricardo_ojeda_barrera,Alcaldia_fun,M,Cundinamarca,Sutatausa,Coalicion Politica,SUTATAUSA PA' DELANTE!,7.0,0.0,0.0,0.0,10258000.0,2100000.0,0.0,4000000.0,1950000.0,0.0,0.0,18308000.0,0.0,0.0,0.0,0.5603015075376885,0.11470395455538562,0.0,0.2184837229626393,0.10651081494428664,0.0,0.0,4.0,13358000.0,1950000.0,0.0,0.0,0.0,0.0,0.0,15308000.0,0.8726156258165665,0.12738437418343349,0.0,0.0,0.0,0.0,0.0,cundinamarca,sutatausa,CUNDINAMARCA,SUTATAUSA,4096.0,144319596.0,1.0,NO,14431959.600000001,0.12685733959510254,0.13511678621938492,0.1309870629072437
jhonatan_rodelo_jimenez,Alcaldia_fun,M,Bolívar,Achí,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,1.0,0.0,6000000.0,0.0,0.0,5000000.0,0.0,1000000.0,0.0,0.0,8000000.0,20000000.0,0.0,0.3,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.4,3.0,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bolivar,achi,BOLIVAR,ACHI,18442.0,144319596.0,1.0,NO,14431959.600000001,0.13858131919936917,0.0,0.06929065959968458
jhonathan_marin_cano,Alcaldia_fun,M,Valle del Cauca,Alcala,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",7.0,0.0,0.0,0.0,0.0,5000000.0,0.0,2000000.0,10613500.0,119082.0,0.0,17732582.0,0.0,0.0,0.0,0.0,0.2819668337075785,0.0,0.1127867334830314,0.5985309979110769,0.006715434898313173,0.0,7.0,20445000.0,2298500.0,0.0,0.0,0.0,0.0,0.0,22743500.0,0.8989381581550773,0.10106184184492273,0.0,0.0,0.0,0.0,0.0,valle,alcala,VALLE,ALCALA,12337.0,144319596.0,1.0,NO,14431959.600000001,0.12287023031854939,0.15926458108987498,0.1410674057042122
